SSN,DoB,Gender,FirstName,MiddleName,LastName,EyeColor,StreetAddress,CityName,State,ZipCode,CountryCode,PhoneNumber,EmailAddress,DriverNumber,DriverState,DriverExpiry,Latitude,Longitude,IsVeteran,HasLienRecord,HasBankruptcyRecord,HasArrestRecord,HasCriminalRecord
490-58-4999,1961-03-21,Female,Deirdre,Dorothy,Mitchell,Green,200 Yew Street,Mount Vernon,NY,14295,US,713-464-3395,DeirdreMitchell61@gmail.com,750-981-331,NY,2021-01-24,40.9139122138793,-73.8288933392675,False,False,False,False,False
976-68-6808,1959-06-22,Female,Philippa,Johnna,Gallagher,Blue,5 Main Avenue,North Gates,NY,11136,US,154-388-5834,philippa.gallagher@gmail.com,515-985-974,NY,2019-09-07,43.1750977000822,-77.7095271216219,False,False,False,False,False
321-69-6993,1946-06-05,Female,Erica,Rukshana,Westfall,Green,1382 County Road,Borough Of Queens,NY,13841,US,385-895-9582,erica.westfall@gmail.com,313-392-380,NY,2019-02-02,40.6868636049538,-73.8471271820714,False,False,False,False,False
180-46-8890,1948-01-09,Male,Clifford,R.,Mraz,Brown,2193 Oak Road,Borough Of Queens,NY,14074,US,177-875-0133,clifford.mraz@hotmail.com,896-116-484,NY,2017-09-03,40.7025594898923,-73.6199635353226,True,False,False,False,False
910-92-4358,1966-11-23,Female,Sarah,S.,Smith,Brown,220 Princess Boulevard,Borough of Queens,NY,10977,US,364-965-6820,sarah6655@mail.com,532-451-237,NY,2019-04-04,40.7100042274499,-73.8500698941348,False,False,False,True,False
701-65-9566,1957-09-22,Male,K.,P.,Watson,Brown,907 Long Drive,New York City,NY,14889,US,429-904-4534,K.Watson57@yahoo.com,706-962-370,NY,2016-07-29,40.43693808169,-74.0462889373778,True,False,False,False,False
687-20-7037,1959-06-17,Female,Mary,Crystal,Horton,Brown,7521 Swan Boulevard,New York City,NY,10089,US,270-593-4237,mary6208@hotmail.com,,,1900-01-01,40.7150599664353,-74.0881616285806,False,False,False,False,False
507-73-1623,1967-04-12,Male,Lawrence,J.,O'Brien,Brown,8159 Twelfth Street,New York City,NY,14439,US,691-104-1762,LawrenceO'Brien67@outlook.com,663-402-456,NY,2017-08-30,40.748817742826,-74.0016161260768,False,False,False,False,False
133-22-6144,1968-03-18,Male,Edward,James,Poole,Blue,1 Church Street,New York City,NY,10998,US,229-722-9859,EdwardPoole68@mail.com,427-238-834,NY,2022-08-24,40.7120073007811,-73.9947912592713,False,False,False,False,False
472-35-5782,1954-09-13,Male,Christopher,Dillon,Trussler,Brown,1017 Birch Street,New York City,NY,14344,US,587-662-4709,,466-631-283,NY,2022-07-20,40.6237359369778,-74.2211926213229,True,True,False,False,False
132-96-8611,1957-10-14,Male,Doug,John,Hodgett,Blue,10 Oak Avenue,Buffalo,NY,10681,US,345-236-8706,DougHodgett57@hotmail.com,799-640-506,NY,2019-04-01,42.8616347554477,-78.88270803532,True,False,False,False,False
118-09-4115,1950-05-20,Male,Merrick,N.,Wells,Brown,1513 Middle Avenue,Tonawanda,NY,14949,US,263-936-7387,MerrickWells50@mail.com,470-378-190,NY,2017-05-13,43.019859564369,-78.8800995435461,True,False,False,True,False
659-70-6205,1963-12-18,Female,Karen,Farzana,Fitzpatrick,Green,9 Park Drive,North Gates,NY,10029,US,979-298-2259,,534-488-099,NY,2020-08-23,43.1765681365342,-77.7000464788463,False,False,False,False,False
689-82-0165,1964-06-05,Female,K.,S.,Phillips,Brown,3310 Park Boulevard,Tonawanda,NY,12689,US,241-841-3012,k.8693@outbox.com,951-337-978,NY,2022-10-13,43.0254024093421,-78.8931857332642,False,True,False,True,False
223-41-4316,1963-03-15,Male,Wade,J.,Paxton,Gray,33 Kings Street,Lake Grove,NY,10971,US,685-588-6155,WadePaxton63@yahoo.com,654-989-517,NY,2023-05-10,40.8513079105464,-73.1270980751267,True,False,False,False,False
675-92-1854,1965-05-19,Female,Florence,Maggie,Lad,Green,14 Park Street,Coney Island,NY,12773,US,225-243-2255,FlorenceLad65@hotmail.com,832-520-542,NY,2022-09-03,40.5819832167029,-74.0123755112555,False,False,False,False,False
389-00-9875,1948-07-21,Male,James,Donnie,O'Connor,Green,2012 Tower Drive,New York City,NY,14608,US,614-645-8442,james.o'connor@gmail.com,770-846-093,NY,2018-02-20,40.7364838444933,-74.0504203457381,True,False,False,False,False
078-81-8325,1954-09-02,Male,B.,K.,Dickson,Hazel,6 Pine Boulevard,New York City,NY,14132,US,119-516-7868,B.Dickson54@yahoo.com,528-915-926,NY,2018-10-24,40.7063979898426,-74.102071876597,True,False,False,False,False
582-55-5833,1971-05-07,Female,Maria,Ann,Shockey,Green,2211 Main Road,New York City,NY,11359,US,598-546-1156,MariaShockey71@gmail.com,735-013-871,NY,2019-02-13,40.6077798707962,-74.0525138201154,False,False,False,False,False
578-66-8405,1981-08-05,Female,Joanne,A.,Vester,Brown,1270 Chambers Avenue,New York City,NY,10972,US,782-865-6887,joanne8168@gmail.com,172-298-351,NY,2020-11-20,40.6908731767021,-74.0086267701586,False,False,False,False,False
857-22-2407,1944-05-28,Male,Stuart,James,Sutton,Blue,20 Park Street,New York City,NY,10377,US,136-386-1964,stuart4411@gmail.com,834-833-810,NY,2023-02-13,40.7087275095294,-73.9248710269753,True,False,False,False,False
867-12-0833,1970-02-22,Female,Jean,M.,Chartres,Green,20 Green Avenue,New York City,NY,11388,US,816-637-1206,JeanChartres70@mail.com,,,1900-01-01,40.6058561432503,-73.7203683846921,False,False,False,False,False
893-23-3327,1962-08-29,Male,Jason,Alexander,Kershaw,Green,4 Valley Street,New York City,NY,14459,US,573-164-8233,jason.kershaw@hotmail.com,663-622-827,NY,2023-01-26,40.6689367652665,-73.8430422851159,False,False,False,False,False
165-03-4834,1969-07-14,Male,Harry,Michael,May,Brown,1 Green Drive,North Gates,NY,11879,US,429-994-1447,harry6953@yahoo.com,658-999-236,NY,2021-03-26,43.1757657545618,-77.6976229713373,False,False,False,False,False
960-27-2898,1953-04-22,Female,Alvina,Patti,Milner,Brown,9 Park Avenue,New York City,NY,11944,US,736-684-9766,alvina5356@hotmail.com,109-288-777,NY,2019-12-31,40.587187039644,-74.1355210421151,False,False,False,False,False
275-86-2251,1943-09-03,Male,Michael,H.,Medina,Blue,8787 School Drive,Borough Of Queens,NY,13842,US,607-171-1833,michael6573@yahoo.com,666-621-425,NY,2021-10-05,40.6977962770051,-73.7294852073452,True,True,False,False,False
152-03-4853,1975-09-15,Male,Micheal,George,Scott,Brown,60 River Street,Borough of Queens,NY,12753,US,967-639-8806,micheal1620@hotmail.com,660-198-004,NY,2021-12-29,40.563241493941,-73.7603293447802,False,False,False,False,False
895-02-0306,1976-05-06,Female,Julie,V.,Sneed,Gray,325 Church Road,Borough of Queens,NY,11449,US,166-618-1880,JulieSneed76@yahoo.com,641-943-644,NY,2022-07-08,40.6808488041254,-73.8359094223902,False,False,False,False,False
091-94-6406,1967-04-25,Female,Antoinette,Ethel,Hayter,Green,5 Maple Boulevard,Borough of Queens,NY,13252,US,835-319-9000,antoinette6719@outlook.com,833-567-349,NY,2020-05-11,40.6795304085832,-73.8337064904015,False,False,False,False,False
480-97-6286,1948-03-31,Male,Suresh,D.,Kutz,Blue,8352 Queens Boulevard,Brooklyn,NY,12545,US,930-990-3845,SureshKutz48@aol.com,288-536-161,NY,2020-05-27,40.6401498566045,-73.9245957225022,True,True,False,False,False
064-01-1488,1975-02-28,Female,Angela,K.,Theriault,Blue,5 Forest Street,Brooklyn,NY,11071,US,266-862-6639,AngelaTheriault75@gmail.com,342-502-335,NY,2020-10-20,40.545805909293,-73.8736879189134,False,True,True,False,False
757-38-8750,1948-02-17,Male,Dennis,A.,Wells,Brown,1 Hazel Street,Borough Of Queens,NY,13336,US,349-442-2844,,685-301-125,NY,2019-03-09,40.6746323615636,-73.7964510783292,True,True,False,False,False
758-59-5172,1981-02-11,Male,Al,D.,Bourquin,Hazel,1190 Cherry Street,Borough of Queens,NY,13002,US,129-144-4236,AlBourquin81@yahoo.com,659-300-737,NY,2021-11-14,40.7400608902707,-73.811664221596,False,False,False,False,False
296-66-7893,1977-06-17,Female,Roseann,Megan,Scrivens,Green,145 Green Boulevard,Borough of Queens,NY,12918,US,774-383-7763,roseann.scrivens@gmail.com,870-441-145,NY,2022-06-11,40.7121114622569,-73.7620535302955,False,False,False,False,False
484-17-8580,1936-04-22,Male,Nathan,Jacob,Holt,Brown,6709 Bridge Avenue,East New York,NY,10212,US,522-247-2005,nathan.holt@yahoo.com,850-407-777,NY,2019-05-20,40.6746828680369,-73.9018612419531,True,False,False,False,False
516-64-4595,1953-07-06,Female,Loraine,L.,Cannings,Green,10 Green Boulevard,New York City,NY,13541,US,976-836-6288,LoraineCannings53@outlook.com,627-776-116,NY,2019-01-30,40.7824989342668,-73.9274235091453,False,False,False,False,False
529-91-3026,1951-08-26,Female,E.,C.,Hamilton,Hazel,1530 Southern Drive,Borough Of Bronx,NY,11228,US,725-865-3332,E.Hamilton51@yahoo.com,945-711-446,NY,2017-08-02,40.8495885766487,-73.8659636109122,True,False,False,False,False
976-02-0333,1974-11-01,Female,L.,V.,Evangelou,Blue,58 Pine Avenue,Borough of Bronx,NY,11961,US,517-829-3283,l..evangelou@hotmail.com,869-042-625,NY,2022-07-25,40.9292843552612,-73.8628449658388,False,False,False,False,False
265-99-0266,1974-06-23,Female,J.,J.,Mark,Blue,102 Green Boulevard,Borough of Bronx,NY,14625,US,781-988-1059,j.4578@hotmail.com,693-194-923,NY,2018-01-21,40.9018132927003,-73.8030600460249,False,False,False,False,False
761-99-0280,1956-08-13,Female,Stacy,J.,Lambert,Hazel,320 First Road,New York City,NY,13678,US,255-190-0179,stacy5690@gmail.com,220-461-332,NY,2019-02-15,40.7068196153974,-74.1294719141965,False,False,False,True,False
195-46-5358,1950-03-19,Male,Donald,Adrian,Woolnough,Brown,10 Business Avenue,Goshen,NY,12185,US,836-105-2851,DonaldWoolnough50@outbox.com,861-145-601,NY,2019-12-21,41.4030969675736,-74.3172291859794,True,False,False,False,False
868-02-2377,1967-07-22,Male,Charles,L.,Byatt,Hazel,11 Point Street,Goshen,NY,14037,US,837-557-4474,charles6793@mail.com,,,1900-01-01,41.4039331349998,-74.3252638035576,False,False,False,False,False
778-64-4903,1944-08-18,Male,Thomas,Per,Dehal,Gray,15 Mill Street,New York City,NY,11717,US,584-817-2064,thomas4447@mail.com,662-399-502,NY,2022-01-22,40.6604884433914,-73.974481781526,True,False,False,False,False
551-63-0443,1957-11-20,Female,Marlene,Crystal,Haynes,Brown,1 Main Avenue,New York City,NY,11459,US,818-537-7884,MarleneHaynes57@aol.com,421-192-541,NY,2021-12-20,40.628410505572,-73.9317982612428,False,False,False,False,False
738-11-6710,1974-01-13,Male,Michael,J.,Mobbs,Blue,1 Park Street,New York City,NY,14089,US,621-820-1638,michael3891@outbox.com,732-726-001,NY,2021-10-25,40.8941536780402,-74.2969656453114,False,True,False,False,False
303-24-3076,1967-10-09,Female,Maria,Ann,Humphrey,Blue,2179 Chase Boulevard,East New York,NY,10196,US,385-961-7510,maria6731@yahoo.com,713-541-672,NY,2017-03-24,40.6810262995829,-73.8577218357765,False,True,False,False,False
985-68-3320,1965-12-27,Female,Esmeralda,Ann,Emslie,Brown,9720 Park Street,New York City,NY,10805,US,437-287-6139,esmeralda2709@outlook.com,593-421-647,NY,2023-02-03,40.6383096920614,-73.9696987909107,False,False,False,False,False
869-65-3381,1953-11-12,Female,Marian,Diane,Khan,Green,4077 Park Street,Brooklyn,NY,11795,US,305-177-0175,marian5330@gmail.com,730-765-827,NY,2021-09-30,40.735622518749,-73.8871642061782,False,False,False,False,False
616-45-0192,1945-12-24,Male,Michael,M.,Shapter,Gray,52 Division Road,Brooklyn,NY,12655,US,386-941-0123,michael5630@outlook.com,587-321-539,NY,2019-01-18,40.6417726866673,-73.9606249486158,True,False,False,False,False
136-87-1475,1966-02-01,Male,Roy,Matthew,Murillo,Green,224 Main Street,Brooklyn,NY,11334,US,218-389-8607,roy6626@hotmail.com,945-424-501,NY,2020-09-01,40.6500900856021,-73.9495540992193,False,False,False,False,False
245-96-3779,1972-06-17,Male,Gene,E.,Short,Green,2 Stone Boulevard,Brooklyn,NY,14545,US,966-993-1121,gene.short@outlook.com,346-692-654,NY,2019-07-06,40.651875718535,-73.8731888258763,False,False,False,False,False
103-09-4359,1958-04-23,Male,Mark,K.,Borger,Gray,30 Green Street,Manhattan,NY,13990,US,749-768-2252,mark.borger@gmail.com,845-004-743,NY,2018-09-03,40.807304950314,-73.8999385026859,True,True,False,False,False
450-40-6871,1964-10-30,Female,Jennifer,B.,Lindsay,Green,18 Oak Road,Manhattan,NY,11305,US,937-584-4458,jennifer3714@aol.com,486-269-042,NY,2020-01-16,40.7826503574966,-73.9642358812121,False,False,False,True,False
424-24-7417,1951-05-01,Male,J.,J.,Petrie,Gray,103 Ninth Road,Borough Of Queens,NY,12495,US,159-893-1192,J.Petrie51@aol.com,422-096-661,NY,2022-02-09,40.6787211356235,-73.8409381099744,False,False,False,False,False
682-87-8410,1944-11-11,Male,Christopher,P.,Harvey,Brown,2094 Main Avenue,Borough Of Queens,NY,14384,US,583-914-3740,christopher8006@hotmail.com,187-480-023,NY,2017-10-20,40.5996697060384,-73.7698766159871,True,False,False,False,False
391-73-3469,1978-05-04,Male,Tyrone,M.,Shaffer,Hazel,5589 Park Avenue,Borough of Queens,NY,12776,US,332-248-7541,tyrone7899@outbox.com,899-416-805,NY,2022-01-15,40.6936847162745,-73.793208681423,False,True,False,False,False
397-51-0940,1970-04-28,Male,Robert,David,Lapping,Blue,1518 Main Street,East New York,NY,13830,US,115-315-3824,robert5688@hotmail.com,815-731-773,NY,2020-02-13,40.6830094867696,-73.9213531012479,False,False,False,True,True
834-35-1500,1957-02-10,Male,Andrew,B.,Somerset,Brown,1077 Cross Road,New York City,NY,12857,US,542-764-1107,andrew.somerset@mail.com,,,1900-01-01,40.6785461404473,-74.0374539832742,True,True,False,False,False
685-94-9572,1966-06-21,Female,Mary,R.,Bodimeade,Hazel,232 Green Avenue,New York City,NY,13228,US,596-178-6039,mary.bodimeade@yahoo.com,280-379-576,NY,2023-04-30,40.6466200176855,-73.9729323987943,False,False,False,False,False
117-98-4989,1964-09-04,Male,Craig,P.,McHugh,Brown,945 Church Boulevard,New York City,NY,12307,US,117-567-5668,CraigMcHugh64@gmail.com,880-950-557,NY,2022-01-25,40.6797971143433,-73.9967683990243,False,False,False,False,False
301-27-6586,1948-12-15,Female,Jessica,Beryl,Browning,Blue,37 Fifth Road,Borough Of Queens,NY,12721,US,208-180-7783,JessicaBrowning48@outbox.com,913-188-916,NY,2023-06-29,40.681461579559,-73.8502682889027,False,False,False,False,False
770-38-7864,1954-01-09,Male,Scott,J.,Grew,Blue,6 Park Avenue,North Bay Shore,NY,10075,US,106-423-8132,scott1074@gmail.com,283-111-004,NY,2020-02-03,40.7329165217647,-73.2467817978639,True,False,False,False,False
314-30-7954,1953-10-09,Male,Frank,Dean,Walding,Blue,54 Cedars Drive,East New York,NY,14300,US,882-849-5718,FrankWalding53@gmail.com,577-559-117,NY,2016-12-22,40.6687937950263,-73.8754194992623,True,True,False,False,False
324-96-7520,1968-03-20,Female,Mary,M.,Lee,Brown,1 Bridge Road,East New York,NY,13243,US,194-386-5027,mary.lee@gmail.com,390-531-119,NY,2021-06-30,40.6484065174713,-73.8863315626702,False,False,False,False,False
754-03-6324,1951-07-03,Male,Clarence,Gabriel,Scammell,Gray,1 Broad Drive,East New York,NY,13387,US,157-766-1298,ClarenceScammell51@yahoo.com,484-038-651,NY,2018-04-20,40.6574099702837,-73.9310419818262,True,False,False,True,False
115-01-0444,1972-05-04,Female,Shelia,N.,Fiddy,Blue,769 Point Street,East New York,NY,10370,US,536-461-1727,shelia721@gmail.com,307-831-658,NY,2021-09-20,40.6631958347385,-73.8573517234209,False,False,False,False,False
687-29-9331,1945-04-22,Male,Marc,Roosevelt,Stokes,Green,19 Union Boulevard,Hicksville,NY,11682,US,954-491-0628,MarcStokes45@outlook.com,,,1900-01-01,40.7680823331887,-73.5249031298738,True,False,False,True,False
340-82-1155,1970-07-03,Female,Deborah,Tanisha,Rhymer,Blue,6 Island Street,East New York,NY,13479,US,248-522-8312,deborah.rhymer@yahoo.com,295-724-308,NY,2017-09-12,40.6458309182129,-73.9075132576846,False,False,False,False,False
720-14-7694,1946-04-23,Male,Joseph,C.,Robb,Brown,616 Island Street,Greenburgh,NY,12806,US,737-705-2749,joseph.robb@hotmail.com,880-791-882,NY,2021-07-20,41.0327325122196,-73.8427337074941,True,False,False,False,False
191-37-9878,1951-04-02,Female,Josephine,Dorothy,Buist,Brown,1134 Park Boulevard,Buffalo,NY,10701,US,447-140-2504,JosephineBuist51@hotmail.com,414-750-143,NY,2020-08-21,42.8905827022336,-78.8792789226175,False,True,False,False,False
105-64-1169,1945-11-11,Male,Barry,P.,Gowen,Brown,6885 Park Street,Borough Of Queens,NY,12929,US,530-250-9042,,937-630-922,NY,2022-03-05,40.6645300154237,-73.8104696337407,True,False,False,False,False
430-83-3124,1951-06-19,Male,Mitchell,D.,Wallace,Green,379 Rose Avenue,New York City,NY,12605,US,224-764-6968,MitchellWallace51@yahoo.com,237-894-067,NY,2017-05-10,40.7936085313902,-73.9887828184068,False,False,False,False,False
902-98-8971,1957-11-15,Female,Latosha,Brianne,Wickenden,Blue,155 Main Boulevard,Brooklyn,NY,10674,US,913-366-6234,latosha6409@gmail.com,649-867-948,NY,2019-07-09,40.6511090112673,-73.9200721590778,True,False,False,False,False
327-67-5945,1969-08-15,Male,Alan,R.,Mabry,Hazel,3503 County Street,Brooklyn,NY,14635,US,120-381-9224,AlanMabry69@gmail.com,878-397-586,NY,2016-07-13,40.6513734549179,-73.9405682481739,False,False,False,False,False
331-63-5928,1952-11-21,Male,Harold,Efrain,Pack,Brown,3 Queens Street,Hicksville,NY,12671,US,109-572-1451,harold521@mail.com,206-415-874,NY,2021-04-27,40.7565510975352,-73.5169374422236,True,True,False,False,False
441-01-1939,1948-11-13,Male,Gerard,O.,Roddick,Brown,3 Business Boulevard,Borough Of Queens,NY,14601,US,379-823-0295,gerard.roddick@gmail.com,669-977-934,NY,2017-06-10,40.6876498902454,-73.8543683980414,True,True,False,False,False
310-53-4697,1965-12-05,Male,Thomas,M.,Hinks,Hazel,5885 Main Avenue,Borough of Queens,NY,14361,US,701-697-5545,ThomasHinks65@gmail.com,282-010-558,NY,2020-12-23,40.6666271339484,-73.8200877642544,False,True,False,False,False
006-33-7300,1954-10-31,Male,Ruben,Michael,Cameron,Brown,87 First Boulevard,New York City,NY,10544,US,399-159-1004,ruben1400@hotmail.com,306-302-325,NY,2019-08-19,40.6298816016321,-73.8881656264757,True,False,False,False,False
608-47-5088,1948-05-07,Male,Robert,Bradley,Parvez,Green,4 Bay Boulevard,Coney Island,NY,13713,US,945-327-4258,RobertParvez48@outlook.com,935-877-178,NY,2020-03-17,40.5758182019874,-73.9983987504213,False,False,False,True,True
688-21-4002,1971-03-14,Female,Elizabeth,A.,Chadha,Blue,246 Green Boulevard,New York City,NY,14650,US,418-272-9571,elizabeth1581@gmail.com,411-189-561,NY,2018-03-30,40.6695499023588,-74.1881581720868,False,False,False,False,False
406-04-2675,1949-12-20,Male,Michael,A.,Berger,Blue,813 River Avenue,New York City,NY,12571,US,340-141-0701,michael3945@yahoo.com,732-153-790,NY,2018-01-18,40.583097492655,-73.9656633857343,True,True,True,False,False
393-61-7123,1974-05-13,Male,Hamid,Jonathan,Parmelee,Hazel,3 Rose Drive,New York City,NY,13594,US,421-321-5413,hamid.parmelee@outbox.com,228-440-053,NY,2022-03-13,40.6446200419679,-73.9984665251273,False,False,False,False,False
039-60-9312,1973-01-22,Male,Ronald,Ricardo,Bryant,Hazel,3781 Bridge Boulevard,New York City,NY,13794,US,715-602-3070,ronald.bryant@gmail.com,163-316-539,NY,2021-11-12,40.687659450511,-73.9840936891668,False,False,False,False,False
671-05-3325,1967-03-19,Male,Mark,P.,Davis,Gray,26 Green Road,New York City,NY,13673,US,343-264-2706,mark1008@gmail.com,612-110-191,NY,2021-01-03,40.6498897351773,-74.1232927315617,False,False,False,True,False
880-06-7251,1952-10-21,Male,George,Brad,Harling,Blue,8 School Street,New York City,NY,11726,US,768-107-7421,,380-285-424,NY,2022-11-02,40.7628316832505,-74.018139136844,False,False,False,False,False
159-27-2780,1951-05-31,Male,Robert,W.,Harvie,Hazel,11 Park Street,New York City,NY,14915,US,297-346-1131,,373-462-733,NY,2018-09-30,40.754353217244,-74.2097059387092,True,True,False,True,False
954-09-3984,1964-09-16,Female,Lula,M.,Vockins,Green,5490 Mill Boulevard,New York City,NY,12716,US,265-605-1731,lula.vockins@hotmail.com,924-572-521,NY,2022-06-16,40.7573852842819,-74.1090426294254,False,True,False,False,False
940-54-3089,1980-04-29,Male,Max,G.,Duncan,Gray,49 Chase Street,New York City,NY,11471,US,912-407-6950,MaxDuncan80@gmail.com,206-333-419,NY,2020-10-25,40.714293399542,-73.9899529909219,False,True,False,False,False
404-16-9329,1967-09-27,Female,Rosa,Gloria,Kingman,Brown,448 Main Road,New York City,NY,12736,US,908-751-4192,rosa.kingman@yahoo.com,,,1900-01-01,40.6305184378796,-74.1817839831376,False,False,False,False,False
362-58-4445,1964-09-29,Female,R.,H.,Harding,Gray,427 Main Road,Cheektowaga,NY,10145,US,950-236-6527,R.Harding64@outbox.com,,,1900-01-01,42.8975979975738,-78.7425262866273,False,True,False,False,False
235-95-5912,1942-10-03,Male,Daniel,M.,Humphries,Brown,3 Spring Street,Manhattan,NY,12942,US,762-159-5122,daniel6608@outlook.com,308-647-036,NY,2018-06-23,40.7834840456346,-73.9662757541503,True,False,False,False,False
880-75-6790,1970-11-11,Female,Juliet,Karen,Macdonald,Blue,14 Church Street,New York City,NY,11843,US,251-654-0025,juliet.macdonald@outlook.com,659-020-636,NY,2018-02-12,40.5941373378631,-74.1338294929495,False,False,False,False,False
836-91-4861,1952-09-23,Male,Johnathon,David,Drane,Green,1974 Union Drive,Glens Falls,NY,14567,US,609-156-3653,JohnathonDrane52@hotmail.com,115-456-551,NY,2020-08-04,43.3078066178665,-73.6437537222792,True,False,False,False,False
640-60-3543,1953-03-23,Male,Paul,Kenneth,Mullett,Blue,8 Park Street,Glens Falls,NY,14755,US,745-249-7792,PaulMullett53@gmail.com,303-512-155,NY,2020-06-09,43.3042915131115,-73.6524733983117,False,False,False,False,False
913-80-7976,1968-07-14,Male,John,Bobby,Blomfield,Blue,7 Third Drive,Glens Falls,NY,10812,US,237-386-6112,john.blomfield@gmail.com,689-986-559,NY,2017-06-12,43.3095748751474,-73.6485468634914,False,True,False,False,False
331-48-9414,1962-08-01,Male,Justin,Roy,Walters,Green,67 Business Boulevard,Borough Of Bronx,NY,12301,US,164-390-8656,JustinWalters62@aol.com,915-170-905,NY,2018-09-09,40.903949802305,-73.9454610873212,False,True,False,False,False
990-52-3432,1941-02-10,Male,Kurt,R.,Longden,Brown,1 Park Street,Borough Of Queens,NY,10959,US,300-981-4160,KurtLongden41@yahoo.com,202-816-080,NY,2020-04-11,40.6717292846493,-73.8523226709609,True,False,False,False,False
182-48-4415,1957-02-27,Female,Mary,C.,Wright,Gray,141 Park Street,Borough of Queens,NY,13928,US,151-248-9262,MaryWright57@mail.com,260-947-977,NY,2021-09-08,40.677784480889,-73.9129386259142,False,False,False,False,False
380-16-5652,1966-05-05,Female,Brenda,Amanda,Blackham,Brown,1802 Kings Road,Borough of Queens,NY,13523,US,711-593-2570,BrendaBlackham66@hotmail.com,211-202-483,NY,2021-11-17,40.7089314316011,-73.8016551517931,False,True,True,False,False
591-83-7085,1966-12-19,Male,Simeon,R.,Rank,Hazel,22 Third Road,Borough of Queens,NY,11281,US,987-136-7470,simeon6649@yahoo.com,759-359-708,NY,2018-08-24,40.681264957649,-73.8385053525597,False,True,False,False,False
604-17-4033,1961-01-08,Female,Angela,R.,Koch,Hazel,6334 Ford Avenue,Port Chester,NY,12604,US,153-856-0220,AngelaKoch61@yahoo.com,965-464-217,NY,2023-04-16,41.0003141701722,-73.6601300413389,False,True,False,False,False
211-55-1153,1955-08-17,Male,Edwin,James,Davies,Green,795 Bay Drive,Manhattan,NY,13933,US,903-523-4633,edwin5579@yahoo.com,559-441-517,NY,2019-12-16,40.7450032519605,-73.8354245349952,False,False,False,False,False
041-52-1523,1951-06-25,Male,Steve,Michael,Timney,Brown,7134 Birch Avenue,Borough Of Queens,NY,11430,US,113-457-0513,steve1384@yahoo.com,630-984-875,NY,2016-09-05,40.7010006298066,-73.834954251882,True,True,False,False,False
227-84-0437,1968-03-29,Male,Charles,S.,Stanfill,Hazel,1230 Cliff Drive,Borough of Queens,NY,14402,US,103-652-5026,CharlesStanfill68@yahoo.com,679-466-451,NY,2021-11-07,40.6035212780854,-73.8708182749772,False,False,False,False,False
012-99-4363,1972-01-04,Male,Geoff,S.,Glazebrook,Hazel,150 Second Boulevard,Borough of Queens,NY,11939,US,182-774-7277,GeoffGlazebrook72@aol.com,254-188-484,NY,2022-07-22,40.6357331016183,-73.8320663663719,False,False,False,False,False
435-33-3931,1956-01-05,Male,T.,L.,Heanue,Blue,68 Green Avenue,Manhattan,NY,10202,US,828-916-6718,t.5653@yahoo.com,355-750-038,NY,2017-05-08,40.6952563942016,-74.0025896130675,True,True,False,False,False
612-26-9972,1946-04-14,Male,Carlton,G.,Cook,Brown,3 Main Road,Brooklyn,NY,12724,US,439-377-3490,carlton4619@aol.com,717-579-323,NY,2020-06-01,40.6676508009234,-73.9593611814071,True,False,False,False,False
817-88-4384,1983-07-02,Female,Karen,Jennifer,Turner,Green,567 Third Road,Brooklyn,NY,13592,US,116-294-5875,karen8340@outbox.com,946-882-279,NY,2019-06-13,40.6472704809246,-74.0510770827107,False,False,False,False,False
316-57-4025,1954-10-31,Female,Carrie,L.,Castagna,Hazel,20 Cherry Road,Brooklyn,NY,13668,US,790-785-0815,carrie.castagna@yahoo.com,779-604-075,NY,2019-09-22,40.6306753192244,-73.9666000859173,False,False,False,False,False
881-31-2348,1964-06-05,Male,Warren,S.,Cozens,Gray,32 Spring Drive,Brooklyn,NY,11013,US,502-469-6507,warren8613@yahoo.com,190-324-843,NY,2021-07-21,40.6963387597417,-74.1598037118239,False,False,False,False,False
581-94-7371,1947-07-11,Female,Audrey,R.,Cantwell,Green,260 Golden Boulevard,New York City,NY,10991,US,188-178-8422,AudreyCantwell47@gmail.com,650-259-853,NY,2018-08-31,40.7318994475593,-73.9953405059753,False,False,False,False,False
939-72-7694,1947-12-26,Male,Edward,Wallace,Esser,Gray,19 Main Avenue,New York City,NY,10616,US,593-435-8720,edward.esser@hotmail.com,697-942-886,NY,2016-11-05,40.6406539067476,-74.0891644844013,True,True,False,False,False
864-91-0602,1968-03-18,Female,Daphne,D.,Cannon,Blue,4373 Central Street,Manhattan,NY,11050,US,293-352-9373,,155-625-124,NY,2022-05-18,40.7640022758406,-73.9973110441522,False,False,False,True,False
505-57-5326,1961-10-02,Male,A.,W.,Claus,Brown,13 Yew Road,New York City,NY,11124,US,340-316-8534,a..claus@gmail.com,729-189-058,NY,2018-03-05,40.5544351834874,-73.8841564287874,False,False,False,False,False
139-25-1871,1969-04-10,Female,Mary,F.,Varnham,Blue,1148 Market Road,New York City,NY,10790,US,357-397-8715,MaryVarnham69@yahoo.com,610-674-269,NY,2019-09-05,40.8765721685813,-73.9151371508755,False,False,False,False,False
959-38-4206,1958-01-09,Male,Daniel,J.,Wornham,Green,327 Bridge Street,New York City,NY,14833,US,820-389-3111,daniel3871@hotmail.com,562-139-492,NY,2022-09-06,40.6947069602173,-73.9244251204279,False,False,False,False,False
